pdb_name,processed_path,raw_path,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration
d4o5na1,/wynton/group/kortemme/alexjli/data/frameflow/d4o5na1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4o5na1.pdb,1,homomer,315,315,0.5301587301587302,0.09841269841269841,0.37142857142857144,2.8168687615315156
d1r6va1,/wynton/group/kortemme/alexjli/data/frameflow/d1r6va1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1r6va1.pdb,1,homomer,331,331,0.5196374622356495,0.283987915407855,0.19637462235649547,1.8369904797043066
d5ysza2,/wynton/group/kortemme/alexjli/data/frameflow/d5ysza2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5ysza2.pdb,1,homomer,277,277,0.36101083032490977,0.44765342960288806,0.19133574007220217,1.9384345015026794
d3dnfa_,/wynton/group/kortemme/alexjli/data/frameflow/d3dnfa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3dnfa_.pdb,1,homomer,281,281,0.35231316725978645,0.4626334519572954,0.18505338078291814,2.223614364318683
d2mpca1,/wynton/group/kortemme/alexjli/data/frameflow/d2mpca1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2mpca1.pdb,1,homomer,89,89,2.9101123595505616,7.089887640449438,0.0,1.2338160613390732
d2b1xa1,/wynton/group/kortemme/alexjli/data/frameflow/d2b1xa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2b1xa1.pdb,1,homomer,162,162,0.5061728395061729,0.2037037037037037,0.29012345679012347,2.044005952055001
d1fjgc1,/wynton/group/kortemme/alexjli/data/frameflow/d1fjgc1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1fjgc1.pdb,1,homomer,105,105,0.5619047619047619,0.3047619047619048,0.13333333333333333,1.5121680671004252
d1nj8a2,/wynton/group/kortemme/alexjli/data/frameflow/d1nj8a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1nj8a2.pdb,1,homomer,62,62,0.41935483870967744,0.27419354838709675,0.3064516129032258,1.1066924072330455
d2hqya2,/wynton/group/kortemme/alexjli/data/frameflow/d2hqya2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2hqya2.pdb,1,homomer,134,134,0.3880597014925373,0.43283582089552236,0.1791044776119403,1.5859358582625678
d6wlzn_,/wynton/group/kortemme/alexjli/data/frameflow/d6wlzn_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6wlzn_.pdb,1,homomer,110,110,0.5363636363636364,0.2909090909090909,0.17272727272727273,1.4295707047079877
d3chma2,/wynton/group/kortemme/alexjli/data/frameflow/d3chma2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3chma2.pdb,1,homomer,77,77,0.2597402597402597,0.5324675324675324,0.2077922077922078,1.2261076522802583
d5tkma_,/wynton/group/kortemme/alexjli/data/frameflow/d5tkma_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5tkma_.pdb,1,homomer,184,184,0.32065217391304346,0.3967391304347826,0.2826086956521739,1.6173696448944053
d5i9ja_,/wynton/group/kortemme/alexjli/data/frameflow/d5i9ja_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5i9ja_.pdb,1,homomer,214,214,0.308411214953271,0.32242990654205606,0.3691588785046729,1.6728557762295768
d2x4da_,/wynton/group/kortemme/alexjli/data/frameflow/d2x4da_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2x4da_.pdb,1,homomer,270,270,0.3851851851851852,0.4222222222222222,0.1925925925925926,1.8618542215898282
d3kana_,/wynton/group/kortemme/alexjli/data/frameflow/d3kana_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3kana_.pdb,1,homomer,117,117,0.3162393162393162,0.4017094017094017,0.28205128205128205,1.475926777318989
d1gtta1,/wynton/group/kortemme/alexjli/data/frameflow/d1gtta1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1gtta1.pdb,1,homomer,213,213,0.4788732394366197,0.18309859154929578,0.3380281690140845,1.6875593743980992
d3cfya1,/wynton/group/kortemme/alexjli/data/frameflow/d3cfya1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3cfya1.pdb,1,homomer,127,127,0.3464566929133858,0.44881889763779526,0.2047244094488189,1.3866081945983508
d1okkd1,/wynton/group/kortemme/alexjli/data/frameflow/d1okkd1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1okkd1.pdb,1,homomer,58,58,0.3448275862068966,0.6551724137931034,0.0,1.0966215342431163
d1npsa_,/wynton/group/kortemme/alexjli/data/frameflow/d1npsa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1npsa_.pdb,1,homomer,88,88,0.42045454545454547,0.10227272727272728,0.4659090909090909,1.1523167671860586
d2ibga1,/wynton/group/kortemme/alexjli/data/frameflow/d2ibga1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2ibga1.pdb,1,homomer,95,95,0.5894736842105263,0.031578947368421054,0.37894736842105264,1.3620892821318042
d2lmia1,/wynton/group/kortemme/alexjli/data/frameflow/d2lmia1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2lmia1.pdb,1,homomer,106,106,11.49056603773585,4.745283018867925,3.7641509433962264,1.3870967674010384
d2qale1,/wynton/group/kortemme/alexjli/data/frameflow/d2qale1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2qale1.pdb,1,homomer,81,81,0.43209876543209874,0.35802469135802467,0.20987654320987653,1.3137598300070623
d6ulla_,/wynton/group/kortemme/alexjli/data/frameflow/d6ulla_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6ulla_.pdb,1,homomer,231,231,0.43722943722943725,0.4199134199134199,0.14285714285714285,1.722701701792361
d2i4ka_,/wynton/group/kortemme/alexjli/data/frameflow/d2i4ka_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2i4ka_.pdb,1,homomer,128,128,5.84375,3.1875,0.96875,1.4964761572644396
d1daba_,/wynton/group/kortemme/alexjli/data/frameflow/d1daba_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1daba_.pdb,1,homomer,539,539,0.44712430426716143,0.016697588126159554,0.536178107606679,3.034287319698197
d2izxa_,/wynton/group/kortemme/alexjli/data/frameflow/d2izxa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2izxa_.pdb,1,homomer,39,39,0.23076923076923078,0.7692307692307693,0.0,1.0591676796294014
d1egua3,/wynton/group/kortemme/alexjli/data/frameflow/d1egua3.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1egua3.pdb,1,homomer,274,274,0.4197080291970803,0.08759124087591241,0.4927007299270073,1.8014768130339547
d5w0ha1,/wynton/group/kortemme/alexjli/data/frameflow/d5w0ha1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5w0ha1.pdb,1,homomer,79,79,0.3670886075949367,0.25316455696202533,0.379746835443038,1.1998913409636833
d3sfda3,/wynton/group/kortemme/alexjli/data/frameflow/d3sfda3.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3sfda3.pdb,1,homomer,177,177,0.480225988700565,0.4124293785310734,0.10734463276836158,2.1503777973519624
d3djcc2,/wynton/group/kortemme/alexjli/data/frameflow/d3djcc2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3djcc2.pdb,1,homomer,134,134,0.3805970149253731,0.3880597014925373,0.23134328358208955,1.7129168182713947
d1ygya4,/wynton/group/kortemme/alexjli/data/frameflow/d1ygya4.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ygya4.pdb,1,homomer,135,135,0.362962962962963,0.3111111111111111,0.32592592592592595,1.4157742865570102
d1o75a1,/wynton/group/kortemme/alexjli/data/frameflow/d1o75a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1o75a1.pdb,1,homomer,126,126,0.5,0.0873015873015873,0.4126984126984127,1.4454203577641083
d4h31a2,/wynton/group/kortemme/alexjli/data/frameflow/d4h31a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4h31a2.pdb,1,homomer,181,181,0.36464088397790057,0.49171270718232046,0.143646408839779,1.6331300490490617
d1cfza_,/wynton/group/kortemme/alexjli/data/frameflow/d1cfza_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1cfza_.pdb,1,homomer,162,162,0.37037037037037035,0.3950617283950617,0.2345679012345679,1.5112041564653294
d4i2ua1,/wynton/group/kortemme/alexjli/data/frameflow/d4i2ua1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4i2ua1.pdb,1,homomer,104,104,0.2980769230769231,0.5384615384615384,0.16346153846153846,1.2787512147697428
d1ngka_,/wynton/group/kortemme/alexjli/data/frameflow/d1ngka_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ngka_.pdb,1,homomer,126,126,0.3253968253968254,0.6746031746031746,0.0,1.4471335617828982
d3orya2,/wynton/group/kortemme/alexjli/data/frameflow/d3orya2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3orya2.pdb,1,homomer,115,115,0.43478260869565216,0.5478260869565217,0.017391304347826087,2.4107144314714675
d1go3e2,/wynton/group/kortemme/alexjli/data/frameflow/d1go3e2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1go3e2.pdb,1,homomer,78,78,0.2948717948717949,0.20512820512820512,0.5,1.3441399663181313
d2spca_,/wynton/group/kortemme/alexjli/data/frameflow/d2spca_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2spca_.pdb,1,homomer,107,107,0.09345794392523364,0.9065420560747663,0.0,2.980061523606654
d1jnra3,/wynton/group/kortemme/alexjli/data/frameflow/d1jnra3.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1jnra3.pdb,1,homomer,145,145,0.4413793103448276,0.45517241379310347,0.10344827586206896,1.6077061566255035
d3riqa_,/wynton/group/kortemme/alexjli/data/frameflow/d3riqa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3riqa_.pdb,1,homomer,541,541,0.5101663585951941,0.06284658040665435,0.4269870609981516,3.312475227120829
d2l4ba1,/wynton/group/kortemme/alexjli/data/frameflow/d2l4ba1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2l4ba1.pdb,1,homomer,83,83,7.72289156626506,12.180722891566266,0.0963855421686747,1.2283107167391325
d3r6ua_,/wynton/group/kortemme/alexjli/data/frameflow/d3r6ua_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3r6ua_.pdb,1,homomer,272,272,0.3272058823529412,0.4742647058823529,0.19852941176470587,1.9317940975885224
d4hjlb_,/wynton/group/kortemme/alexjli/data/frameflow/d4hjlb_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4hjlb_.pdb,1,homomer,192,192,0.34375,0.2916666666666667,0.3645833333333333,1.8071209536516335
d1npya1,/wynton/group/kortemme/alexjli/data/frameflow/d1npya1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1npya1.pdb,1,homomer,167,167,0.4251497005988024,0.4431137724550898,0.1317365269461078,1.6226252310857487
d3c57a_,/wynton/group/kortemme/alexjli/data/frameflow/d3c57a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3c57a_.pdb,1,homomer,51,51,0.3333333333333333,0.6666666666666666,0.0,1.235299365535564
d1ylka1,/wynton/group/kortemme/alexjli/data/frameflow/d1ylka1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ylka1.pdb,1,homomer,162,162,0.4506172839506173,0.36419753086419754,0.18518518518518517,1.768978747487186
d6wsha1,/wynton/group/kortemme/alexjli/data/frameflow/d6wsha1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6wsha1.pdb,1,homomer,189,189,0.24867724867724866,0.6243386243386243,0.12698412698412698,2.451863481969526
d2h29a_,/wynton/group/kortemme/alexjli/data/frameflow/d2h29a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2h29a_.pdb,1,homomer,188,188,0.39893617021276595,0.4095744680851064,0.19148936170212766,1.6318637258941189
d1i58a_,/wynton/group/kortemme/alexjli/data/frameflow/d1i58a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1i58a_.pdb,1,homomer,189,189,0.2962962962962963,0.4603174603174603,0.24338624338624337,1.7314154781562747
d4mypa_,/wynton/group/kortemme/alexjli/data/frameflow/d4mypa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4mypa_.pdb,1,homomer,121,121,0.33884297520661155,0.04132231404958678,0.6198347107438017,1.460054453682481
d5npaa_,/wynton/group/kortemme/alexjli/data/frameflow/d5npaa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5npaa_.pdb,1,homomer,67,67,3.014925373134328,3.8955223880597014,3.08955223880597,1.3479793986276536
d1rqga1,/wynton/group/kortemme/alexjli/data/frameflow/d1rqga1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1rqga1.pdb,1,homomer,210,210,0.32857142857142857,0.6619047619047619,0.009523809523809525,2.2803771455717055
d1s0ka3,/wynton/group/kortemme/alexjli/data/frameflow/d1s0ka3.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1s0ka3.pdb,1,homomer,399,399,0.43107769423558895,0.07268170426065163,0.49624060150375937,2.0671907452546767
d3f6ya_,/wynton/group/kortemme/alexjli/data/frameflow/d3f6ya_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3f6ya_.pdb,1,homomer,235,235,0.451063829787234,0.41702127659574467,0.13191489361702127,1.8683811799967203
d1bcoa1,/wynton/group/kortemme/alexjli/data/frameflow/d1bcoa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1bcoa1.pdb,1,homomer,80,80,0.425,0.15,0.425,1.2379837163565734
d6qh5b_,/wynton/group/kortemme/alexjli/data/frameflow/d6qh5b_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6qh5b_.pdb,1,homomer,579,579,0.36787564766839376,0.6321243523316062,0.0,3.486204934265525
d7jzsa1,/wynton/group/kortemme/alexjli/data/frameflow/d7jzsa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d7jzsa1.pdb,1,homomer,177,177,0.3502824858757062,0.2824858757062147,0.3672316384180791,1.6409551324028315
d2r4ha1,/wynton/group/kortemme/alexjli/data/frameflow/d2r4ha1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2r4ha1.pdb,1,homomer,85,85,0.4117647058823529,0.18823529411764706,0.4,1.1957029375157417
d4pcaa1,/wynton/group/kortemme/alexjli/data/frameflow/d4pcaa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4pcaa1.pdb,1,homomer,218,218,0.3532110091743119,0.44954128440366975,0.19724770642201836,1.6923421997220192
d1fe4a_,/wynton/group/kortemme/alexjli/data/frameflow/d1fe4a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1fe4a_.pdb,1,homomer,68,68,0.3088235294117647,0.3382352941176471,0.35294117647058826,1.0931187322922424
d1ezga_,/wynton/group/kortemme/alexjli/data/frameflow/d1ezga_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ezga_.pdb,1,homomer,82,82,0.7682926829268293,0.0,0.23170731707317074,1.156615744272707
d4eada2,/wynton/group/kortemme/alexjli/data/frameflow/d4eada2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4eada2.pdb,1,homomer,265,265,0.37735849056603776,0.4981132075471698,0.12452830188679245,1.737188290408006
d3h4ta1,/wynton/group/kortemme/alexjli/data/frameflow/d3h4ta1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3h4ta1.pdb,1,homomer,382,382,0.39790575916230364,0.4738219895287958,0.12827225130890052,2.1185176153576473
d2ri9a_,/wynton/group/kortemme/alexjli/data/frameflow/d2ri9a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2ri9a_.pdb,1,homomer,475,475,0.37684210526315787,0.5136842105263157,0.10947368421052632,2.1432068524695116
d3tg7a2,/wynton/group/kortemme/alexjli/data/frameflow/d3tg7a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3tg7a2.pdb,1,homomer,310,310,0.535483870967742,0.13870967741935483,0.3258064516129032,2.4945928502865127
d1dqga_,/wynton/group/kortemme/alexjli/data/frameflow/d1dqga_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1dqga_.pdb,1,homomer,134,134,0.5522388059701493,0.09701492537313433,0.35074626865671643,1.3405117086256546
d3bula1,/wynton/group/kortemme/alexjli/data/frameflow/d3bula1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3bula1.pdb,1,homomer,90,90,0.23333333333333334,0.7666666666666667,0.0,1.3267796959718685
d1ivsa1,/wynton/group/kortemme/alexjli/data/frameflow/d1ivsa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ivsa1.pdb,1,homomer,66,66,0.16666666666666666,0.8333333333333334,0.0,1.5254641037285648
d5r8qa_,/wynton/group/kortemme/alexjli/data/frameflow/d5r8qa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5r8qa_.pdb,1,homomer,152,152,0.4342105263157895,0.05921052631578947,0.506578947368421,1.4643424515413086
d2v0fa1,/wynton/group/kortemme/alexjli/data/frameflow/d2v0fa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2v0fa1.pdb,1,homomer,87,87,10.459770114942529,7.149425287356322,2.3908045977011496,1.19694979887223
d1n9wa1,/wynton/group/kortemme/alexjli/data/frameflow/d1n9wa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1n9wa1.pdb,1,homomer,93,93,0.3763440860215054,0.06451612903225806,0.5591397849462365,1.2586061022344701
d2qvja_,/wynton/group/kortemme/alexjli/data/frameflow/d2qvja_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2qvja_.pdb,1,homomer,421,421,0.501187648456057,0.43942992874109266,0.05938242280285035,2.714544441779315
d3u9wa1,/wynton/group/kortemme/alexjli/data/frameflow/d3u9wa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3u9wa1.pdb,1,homomer,206,206,0.4029126213592233,0.05825242718446602,0.5388349514563107,1.7225405814298307
d1kwga1,/wynton/group/kortemme/alexjli/data/frameflow/d1kwga1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1kwga1.pdb,1,homomer,54,54,0.5185185185185185,0.0,0.48148148148148145,1.0686048071034764
d1nxia1,/wynton/group/kortemme/alexjli/data/frameflow/d1nxia1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1nxia1.pdb,1,homomer,124,124,5.975806451612903,9.048387096774194,4.975806451612903,1.5708644570046117
d1ufza1,/wynton/group/kortemme/alexjli/data/frameflow/d1ufza1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ufza1.pdb,1,homomer,70,70,5.457142857142857,14.542857142857143,0.0,1.4558421003022328
d1t77a2,/wynton/group/kortemme/alexjli/data/frameflow/d1t77a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1t77a2.pdb,1,homomer,110,110,0.34545454545454546,0.21818181818181817,0.43636363636363634,1.3713834734026753
d1al3a_,/wynton/group/kortemme/alexjli/data/frameflow/d1al3a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1al3a_.pdb,1,homomer,237,237,0.3755274261603376,0.350210970464135,0.2742616033755274,1.912280015207732
d4nn3a_,/wynton/group/kortemme/alexjli/data/frameflow/d4nn3a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4nn3a_.pdb,1,homomer,311,311,0.27009646302250806,0.5401929260450161,0.18971061093247588,1.9074096822396482
d2enya1,/wynton/group/kortemme/alexjli/data/frameflow/d2enya1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2enya1.pdb,1,homomer,91,91,10.989010989010989,0.0,9.010989010989011,1.345500626887805
d2rrka1,/wynton/group/kortemme/alexjli/data/frameflow/d2rrka1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2rrka1.pdb,1,homomer,135,135,7.45925925925926,4.437037037037037,8.103703703703705,1.440322755676864
d3aowa_,/wynton/group/kortemme/alexjli/data/frameflow/d3aowa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3aowa_.pdb,1,homomer,404,404,0.3613861386138614,0.48267326732673266,0.15594059405940594,2.1814251357159793
d1wgna1,/wynton/group/kortemme/alexjli/data/frameflow/d1wgna1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1wgna1.pdb,1,homomer,50,50,4.5,15.5,0.0,1.0312526245896534
d1g5aa2,/wynton/group/kortemme/alexjli/data/frameflow/d1g5aa2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1g5aa2.pdb,1,homomer,554,554,0.40794223826714804,0.48014440433212996,0.11191335740072202,2.3683194542496304
d1ygya3,/wynton/group/kortemme/alexjli/data/frameflow/d1ygya3.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ygya3.pdb,1,homomer,78,78,0.3333333333333333,0.28205128205128205,0.38461538461538464,1.174925099579882
d2goma1,/wynton/group/kortemme/alexjli/data/frameflow/d2goma1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2goma1.pdb,1,homomer,61,61,0.11475409836065574,0.8524590163934426,0.03278688524590164,1.1453563145096815
d3pc8a_,/wynton/group/kortemme/alexjli/data/frameflow/d3pc8a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3pc8a_.pdb,1,homomer,97,97,0.4948453608247423,0.35051546391752575,0.15463917525773196,1.3214620691618872
d1jjga_,/wynton/group/kortemme/alexjli/data/frameflow/d1jjga_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1jjga_.pdb,1,homomer,102,102,12.588235294117647,1.1666666666666667,6.245098039215686,2.555267296981419
d3kwda_,/wynton/group/kortemme/alexjli/data/frameflow/d3kwda_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3kwda_.pdb,1,homomer,166,166,0.5240963855421686,0.08433734939759036,0.39156626506024095,1.4968739332764205
d5xlyb_,/wynton/group/kortemme/alexjli/data/frameflow/d5xlyb_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5xlyb_.pdb,1,homomer,121,121,0.34710743801652894,0.2231404958677686,0.4297520661157025,1.4654929887687478
d1blia2,/wynton/group/kortemme/alexjli/data/frameflow/d1blia2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1blia2.pdb,1,homomer,391,391,0.4859335038363171,0.3171355498721228,0.1969309462915601,2.087558684541585
d7bl46_,/wynton/group/kortemme/alexjli/data/frameflow/d7bl46_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d7bl46_.pdb,1,homomer,102,102,0.4215686274509804,0.3235294117647059,0.2549019607843137,1.2883957220305744
d1whia_,/wynton/group/kortemme/alexjli/data/frameflow/d1whia_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1whia_.pdb,1,homomer,122,122,0.5409836065573771,0.08196721311475409,0.3770491803278688,1.3901536531483238
d1v70a_,/wynton/group/kortemme/alexjli/data/frameflow/d1v70a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1v70a_.pdb,1,homomer,105,105,0.4380952380952381,0.0380952380952381,0.5238095238095238,1.3324985006985264
d1iu4a_,/wynton/group/kortemme/alexjli/data/frameflow/d1iu4a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1iu4a_.pdb,1,homomer,331,331,0.5196374622356495,0.3081570996978852,0.17220543806646527,2.0632640669680176
d2epia_,/wynton/group/kortemme/alexjli/data/frameflow/d2epia_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2epia_.pdb,1,homomer,98,98,0.32653061224489793,0.3469387755102041,0.32653061224489793,1.4607116133488633
d2wcua_,/wynton/group/kortemme/alexjli/data/frameflow/d2wcua_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2wcua_.pdb,1,homomer,149,149,0.46308724832214765,0.348993288590604,0.18791946308724833,1.4853882667824774
d1i36a2,/wynton/group/kortemme/alexjli/data/frameflow/d1i36a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1i36a2.pdb,1,homomer,152,152,0.3355263157894737,0.4342105263157895,0.23026315789473684,1.436881344517881
d2np2a_,/wynton/group/kortemme/alexjli/data/frameflow/d2np2a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2np2a_.pdb,1,homomer,102,102,0.3627450980392157,0.4117647058823529,0.22549019607843138,1.9206604847256334
d6nnfu_,/wynton/group/kortemme/alexjli/data/frameflow/d6nnfu_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6nnfu_.pdb,1,homomer,126,126,0.5158730158730159,0.047619047619047616,0.4365079365079365,1.4403129172637412
d2hy5b1,/wynton/group/kortemme/alexjli/data/frameflow/d2hy5b1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2hy5b1.pdb,1,homomer,132,132,0.3560606060606061,0.4090909090909091,0.23484848484848486,1.4509046659219365
d1buoa_,/wynton/group/kortemme/alexjli/data/frameflow/d1buoa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1buoa_.pdb,1,homomer,121,121,0.32231404958677684,0.5702479338842975,0.10743801652892562,1.6329641585135046
d1x1ma1,/wynton/group/kortemme/alexjli/data/frameflow/d1x1ma1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1x1ma1.pdb,1,homomer,94,94,11.77659574468085,3.3191489361702127,4.904255319148936,1.3056083828340639
d1pfsa_,/wynton/group/kortemme/alexjli/data/frameflow/d1pfsa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1pfsa_.pdb,1,homomer,78,78,0.3717948717948718,0.0,0.6282051282051282,1.3397738209180992
d2ovja1,/wynton/group/kortemme/alexjli/data/frameflow/d2ovja1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2ovja1.pdb,1,homomer,199,199,0.35175879396984927,0.6482412060301508,0.0,1.6352754622469128
d6icga1,/wynton/group/kortemme/alexjli/data/frameflow/d6icga1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6icga1.pdb,1,homomer,93,93,0.5161290322580645,0.1827956989247312,0.3010752688172043,1.2619431082207824
d5d7wa2,/wynton/group/kortemme/alexjli/data/frameflow/d5d7wa2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5d7wa2.pdb,1,homomer,225,225,0.6488888888888888,0.06222222222222222,0.28888888888888886,1.8622433134857443
d1nxca_,/wynton/group/kortemme/alexjli/data/frameflow/d1nxca_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1nxca_.pdb,1,homomer,467,467,0.3811563169164882,0.5032119914346895,0.11563169164882227,2.087782386171787
d4u0qb1,/wynton/group/kortemme/alexjli/data/frameflow/d4u0qb1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4u0qb1.pdb,1,homomer,80,80,0.4125,0.0375,0.55,1.2291925344229064
d2ctka1,/wynton/group/kortemme/alexjli/data/frameflow/d2ctka1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2ctka1.pdb,1,homomer,91,91,6.934065934065934,9.76923076923077,3.2967032967032965,1.551647538712216
d3r8ja_,/wynton/group/kortemme/alexjli/data/frameflow/d3r8ja_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3r8ja_.pdb,1,homomer,180,180,0.45,0.20555555555555555,0.34444444444444444,1.627332583483391
d1s0ka4,/wynton/group/kortemme/alexjli/data/frameflow/d1s0ka4.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1s0ka4.pdb,1,homomer,224,224,0.5089285714285714,0.07142857142857142,0.41964285714285715,1.6050158657492064
d2ed6a1,/wynton/group/kortemme/alexjli/data/frameflow/d2ed6a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2ed6a1.pdb,1,homomer,170,170,0.4235294117647059,0.1411764705882353,0.43529411764705883,1.7637320733609378
d1zl0a1,/wynton/group/kortemme/alexjli/data/frameflow/d1zl0a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1zl0a1.pdb,1,homomer,138,138,0.45652173913043476,0.2391304347826087,0.30434782608695654,1.4213706411067053
