pdb_name,processed_path,raw_path,oligomeric_count,oligomeric_detail,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration
AF-A0A1Z9KGP4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1Z9KGP4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1Z9KGP4-F1-model_v4.cif,,,1,homomer,74,74,0.28378378378378377,0.36486486486486486,0.35135135135135137,1.197224724182651
AF-A0A164HCN0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A164HCN0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A164HCN0-F1-model_v4.cif,,,1,homomer,104,104,0.38461538461538464,0.5961538461538461,0.019230769230769232,1.3342607419175316
AF-A0A1C5Y1H4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1C5Y1H4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1C5Y1H4-F1-model_v4.cif,,,1,homomer,42,42,0.3333333333333333,0.6666666666666666,0.0,0.9465644653711324
AF-A0A183RY19-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A183RY19-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A183RY19-F1-model_v4.cif,,,1,homomer,108,108,0.21296296296296297,0.7870370370370371,0.0,1.446505163163574
AF-A0A150WKW5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A150WKW5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A150WKW5-F1-model_v4.cif,,,1,homomer,119,119,0.453781512605042,0.2184873949579832,0.3277310924369748,1.3205326637899775
AF-A0A1I6HTT0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1I6HTT0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1I6HTT0-F1-model_v4.cif,,,1,homomer,55,55,0.45454545454545453,0.4,0.14545454545454545,1.0107024016527206
AF-A0A1M3LRF2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1M3LRF2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1M3LRF2-F1-model_v4.cif,,,1,homomer,86,86,0.313953488372093,0.3488372093023256,0.3372093023255814,1.282053842552809
AF-A0A1I5H2G1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1I5H2G1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1I5H2G1-F1-model_v4.cif,,,1,homomer,107,107,0.3925233644859813,0.18691588785046728,0.4205607476635514,1.3762735419295722
AF-A0A1A8XW98-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1A8XW98-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1A8XW98-F1-model_v4.cif,,,1,homomer,87,87,0.3448275862068966,0.3448275862068966,0.3103448275862069,1.3284040539825797
AF-A0A1G9CTF4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1G9CTF4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1G9CTF4-F1-model_v4.cif,,,1,homomer,125,125,0.48,0.048,0.472,1.5417337482009217
AF-A0A1J7C5U4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1J7C5U4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1J7C5U4-F1-model_v4.cif,,,1,homomer,101,101,0.39603960396039606,0.504950495049505,0.09900990099009901,1.4131824943009252
AF-A0A1Y3QTF9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1Y3QTF9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1Y3QTF9-F1-model_v4.cif,,,1,homomer,96,96,0.3958333333333333,0.34375,0.2604166666666667,1.3286205269772602
AF-A0A1E4NKQ7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1E4NKQ7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1E4NKQ7-F1-model_v4.cif,,,1,homomer,128,128,0.234375,0.71875,0.046875,1.4689988513568288
AF-A0A1H8AAA9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1H8AAA9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1H8AAA9-F1-model_v4.cif,,,1,homomer,81,81,0.38271604938271603,0.5925925925925926,0.024691358024691357,1.2489833425948664
AF-A0A1Q7EG57-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1Q7EG57-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1Q7EG57-F1-model_v4.cif,,,1,homomer,90,90,0.35555555555555557,0.4777777777777778,0.16666666666666666,1.3296117938788383
AF-A0A178XRD5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A178XRD5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A178XRD5-F1-model_v4.cif,,,1,homomer,89,89,0.4157303370786517,0.42696629213483145,0.15730337078651685,1.3238398193678635
AF-A0A1E4JDC5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1E4JDC5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1E4JDC5-F1-model_v4.cif,,,1,homomer,120,120,0.4166666666666667,0.4083333333333333,0.175,1.442780591034872
AF-A0A1F9C6I4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1F9C6I4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1F9C6I4-F1-model_v4.cif,,,1,homomer,100,100,0.16,0.84,0.0,1.3284608743570607
AF-A0A177JTM2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A177JTM2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A177JTM2-F1-model_v4.cif,,,1,homomer,117,117,0.3418803418803419,0.47863247863247865,0.1794871794871795,1.4385032386944716
AF-A0A1M6AT82-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1M6AT82-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1M6AT82-F1-model_v4.cif,,,1,homomer,76,76,0.4605263157894737,0.4605263157894737,0.07894736842105263,1.205695533596676
AF-A0A1L7CHH2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1L7CHH2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1L7CHH2-F1-model_v4.cif,,,1,homomer,69,69,0.4057971014492754,0.391304347826087,0.2028985507246377,1.1841075600323436
AF-A0A1I1LZ40-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1I1LZ40-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1I1LZ40-F1-model_v4.cif,,,1,homomer,99,99,0.36363636363636365,0.5151515151515151,0.12121212121212122,1.3330516767689486
AF-A0A183TMA4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A183TMA4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A183TMA4-F1-model_v4.cif,,,1,homomer,84,84,0.38095238095238093,0.42857142857142855,0.19047619047619047,1.265807332996524
AF-A0A1T4T6T9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1T4T6T9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1T4T6T9-F1-model_v4.cif,,,1,homomer,80,80,0.325,0.675,0.0,1.1736044820596094
AF-A0A1I1XCR6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1I1XCR6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1I1XCR6-F1-model_v4.cif,,,1,homomer,94,94,0.35106382978723405,0.6170212765957447,0.031914893617021274,1.238721204922405
AF-A0A1G8LBS6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1G8LBS6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1G8LBS6-F1-model_v4.cif,,,1,homomer,83,83,0.3614457831325301,0.5662650602409639,0.07228915662650602,1.1772982277950412
AF-A0A1D2SS08-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1D2SS08-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1D2SS08-F1-model_v4.cif,,,1,homomer,125,125,0.304,0.664,0.032,1.4555411831720073
AF-A0A1J5PN61-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1J5PN61-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1J5PN61-F1-model_v4.cif,,,1,homomer,103,103,0.46601941747572817,0.3592233009708738,0.17475728155339806,1.3944830536384494
AF-A0A1I1AJD9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1I1AJD9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1I1AJD9-F1-model_v4.cif,,,1,homomer,71,71,0.14084507042253522,0.8591549295774648,0.0,1.0713799487956048
AF-A0A1E8PJZ1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1E8PJZ1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1E8PJZ1-F1-model_v4.cif,,,1,homomer,65,65,0.36923076923076925,0.49230769230769234,0.13846153846153847,1.1564016735149931
AF-A0A1S8D0G2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1S8D0G2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1S8D0G2-F1-model_v4.cif,,,1,homomer,94,94,0.40425531914893614,0.1595744680851064,0.43617021276595747,1.2890677852258288
AF-A0A1J5FBH4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1J5FBH4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1J5FBH4-F1-model_v4.cif,,,1,homomer,121,121,0.3305785123966942,0.6198347107438017,0.049586776859504134,1.4474033907800272
AF-A0A1F8Q1G8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1F8Q1G8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1F8Q1G8-F1-model_v4.cif,,,1,homomer,119,119,0.37815126050420167,0.33613445378151263,0.2857142857142857,1.4728203671605233
AF-A0A1G1NBU4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1G1NBU4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1G1NBU4-F1-model_v4.cif,,,1,homomer,87,87,0.3563218390804598,0.6206896551724138,0.022988505747126436,1.2522758750003093
AF-A0A1F8SB06-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1F8SB06-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1F8SB06-F1-model_v4.cif,,,1,homomer,108,108,0.42592592592592593,0.25,0.32407407407407407,1.34175820445051
AF-A0A1F6CQ39-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1F6CQ39-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1F6CQ39-F1-model_v4.cif,,,1,homomer,82,82,0.25609756097560976,0.6951219512195121,0.04878048780487805,1.2724068351995603
AF-A0A1F8FA22-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1F8FA22-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1F8FA22-F1-model_v4.cif,,,1,homomer,123,123,0.5040650406504065,0.2032520325203252,0.2926829268292683,1.4094102992695243
AF-A0A1A2N6C4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1A2N6C4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1A2N6C4-F1-model_v4.cif,,,1,homomer,56,56,0.4642857142857143,0.4107142857142857,0.125,1.00515516639871
AF-A0A172Z9Q7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A172Z9Q7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A172Z9Q7-F1-model_v4.cif,,,1,homomer,110,110,0.33636363636363636,0.6636363636363637,0.0,1.3361473650795828
AF-A0A1I5REC6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1I5REC6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1I5REC6-F1-model_v4.cif,,,1,homomer,57,57,0.2982456140350877,0.7017543859649122,0.0,1.0536543763935442
AF-A0A1G4QH06-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1G4QH06-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1G4QH06-F1-model_v4.cif,,,1,homomer,55,55,0.2727272727272727,0.6181818181818182,0.10909090909090909,1.1131980169251696
AF-A0A1V5Z339-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1V5Z339-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1V5Z339-F1-model_v4.cif,,,1,homomer,113,113,0.2920353982300885,0.7079646017699115,0.0,1.469033008539545
AF-A0A1Q2D6C8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1Q2D6C8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1Q2D6C8-F1-model_v4.cif,,,1,homomer,89,89,0.38202247191011235,0.6179775280898876,0.0,1.3466151662038428
AF-A0A1I7USM2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1I7USM2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1I7USM2-F1-model_v4.cif,,,1,homomer,128,128,0.2734375,0.6953125,0.03125,1.5009273545562505
AF-A0A1Y3TEM0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1Y3TEM0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1Y3TEM0-F1-model_v4.cif,,,1,homomer,94,94,0.23404255319148937,0.44680851063829785,0.3191489361702128,1.2542272690569485
AF-A0A1M6S914-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1M6S914-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1M6S914-F1-model_v4.cif,,,1,homomer,110,110,0.41818181818181815,0.35454545454545455,0.22727272727272727,1.3644065515245116
AF-A0A146HT10-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A146HT10-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A146HT10-F1-model_v4.cif,,,1,homomer,115,115,0.40869565217391307,0.2,0.391304347826087,1.4284432023194384
AF-A0A1V5IJC9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1V5IJC9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1V5IJC9-F1-model_v4.cif,,,1,homomer,110,110,0.41818181818181815,0.23636363636363636,0.34545454545454546,1.390191508865257
AF-A0A1M5K6E0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1M5K6E0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1M5K6E0-F1-model_v4.cif,,,1,homomer,126,126,0.3888888888888889,0.3888888888888889,0.2222222222222222,1.485730709099726
AF-A0A147K2P2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A147K2P2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A147K2P2-F1-model_v4.cif,,,1,homomer,82,82,0.1951219512195122,0.8048780487804879,0.0,1.2481523466730837
AF-A0A1S2V4R3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1S2V4R3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1S2V4R3-F1-model_v4.cif,,,1,homomer,67,67,0.43283582089552236,0.2537313432835821,0.31343283582089554,1.1457067058474373
AF-A0A139KC65-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A139KC65-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A139KC65-F1-model_v4.cif,,,1,homomer,84,84,0.2619047619047619,0.6190476190476191,0.11904761904761904,1.2525685997726799
AF-A0A1G0RPI9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1G0RPI9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1G0RPI9-F1-model_v4.cif,,,1,homomer,127,127,0.2992125984251969,0.5354330708661418,0.16535433070866143,1.4855337527763968
AF-A0A1F2T3W1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1F2T3W1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1F2T3W1-F1-model_v4.cif,,,1,homomer,114,114,0.37719298245614036,0.3333333333333333,0.2894736842105263,1.4475736690152081
AF-A0A1T0A021-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1T0A021-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1T0A021-F1-model_v4.cif,,,1,homomer,78,78,0.47435897435897434,0.0,0.5256410256410257,1.2597399963268807
AF-A0A1Y3LSH6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1Y3LSH6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1Y3LSH6-F1-model_v4.cif,,,1,homomer,91,91,0.3076923076923077,0.6923076923076923,0.0,1.3413812439827388
AF-A0A1F7YJX3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1F7YJX3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1F7YJX3-F1-model_v4.cif,,,1,homomer,91,91,0.3516483516483517,0.42857142857142855,0.21978021978021978,1.2601794946587987
AF-A0A1A6FQ60-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1A6FQ60-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1A6FQ60-F1-model_v4.cif,,,1,homomer,109,109,0.45871559633027525,0.027522935779816515,0.5137614678899083,1.408289160856254
AF-A0A1F9LN26-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1F9LN26-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1F9LN26-F1-model_v4.cif,,,1,homomer,115,115,0.45217391304347826,0.23478260869565218,0.3130434782608696,1.4338416584342193
AF-A0A1F8L4Q7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1F8L4Q7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1F8L4Q7-F1-model_v4.cif,,,1,homomer,102,102,0.3627450980392157,0.5882352941176471,0.049019607843137254,1.3200875169362438
AF-A0A1C5MW93-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1C5MW93-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1C5MW93-F1-model_v4.cif,,,1,homomer,62,62,0.3064516129032258,0.6935483870967742,0.0,1.1287090330313199
AF-A0A1I4HIZ6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1I4HIZ6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1I4HIZ6-F1-model_v4.cif,,,1,homomer,76,76,0.32894736842105265,0.6710526315789473,0.0,1.1348123495911178
AF-A0A1W9JQC7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1W9JQC7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1W9JQC7-F1-model_v4.cif,,,1,homomer,67,67,0.3283582089552239,0.22388059701492538,0.44776119402985076,1.169008110331155
AF-A0A1Q7HZM9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1Q7HZM9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1Q7HZM9-F1-model_v4.cif,,,1,homomer,92,92,0.40217391304347827,0.13043478260869565,0.4673913043478261,1.2787180763302892
AF-A0A1Y3PC65-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1Y3PC65-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1Y3PC65-F1-model_v4.cif,,,1,homomer,97,97,0.38144329896907214,0.6185567010309279,0.0,1.3435823856127547
AF-A0A1B2LZA6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1B2LZA6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1B2LZA6-F1-model_v4.cif,,,1,homomer,102,102,0.4215686274509804,0.2647058823529412,0.3137254901960784,1.311008650737837
AF-A0A1Q7EZT9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1Q7EZT9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1Q7EZT9-F1-model_v4.cif,,,1,homomer,89,89,0.38202247191011235,0.39325842696629215,0.2247191011235955,1.2753473759081286
AF-A0A1M3QMR5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1M3QMR5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1M3QMR5-F1-model_v4.cif,,,1,homomer,74,74,0.4189189189189189,0.581081081081081,0.0,1.180033425134409
AF-A0A1N6FPV4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1N6FPV4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1N6FPV4-F1-model_v4.cif,,,1,homomer,103,103,0.44660194174757284,0.3592233009708738,0.1941747572815534,1.3328502319368698
AF-A0A174FCB1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A174FCB1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A174FCB1-F1-model_v4.cif,,,1,homomer,109,109,0.3486238532110092,0.48623853211009177,0.1651376146788991,1.3453192837503118
AF-A0A1V4TEM3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1V4TEM3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1V4TEM3-F1-model_v4.cif,,,1,homomer,128,128,0.3046875,0.4140625,0.28125,1.3961743712832841
AF-A0A1G1F8S1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1G1F8S1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1G1F8S1-F1-model_v4.cif,,,1,homomer,76,76,0.39473684210526316,0.40789473684210525,0.19736842105263158,1.2210280096015278
AF-A0A1Z4S8L2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1Z4S8L2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1Z4S8L2-F1-model_v4.cif,,,1,homomer,62,62,0.1774193548387097,0.8225806451612904,0.0,1.0738949407170628
AF-A0A1F3BDU8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a1/AF-A0A1F3BDU8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A1/AF-A0A1F3BDU8-F1-model_v4.cif,,,1,homomer,128,128,0.2734375,0.4375,0.2890625,1.4284468786527704
