,pdb_name,processed_path,raw_path,oligomeric_count,oligomeric_detail,resolution,structure_method,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration,cluster
9725,AF-A0A0B1SPP8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0B1SPP8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0B1SPP8-F1-model_v4.cif,,,,,1,homomer,112,112,0.1607142857142857,0.8392857142857143,0.0,1.3440925080498023,924902
9726,AF-A0A0M4EM10-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0M4EM10-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0M4EM10-F1-model_v4.cif,,,,,1,homomer,84,84,0.4285714285714285,0.5,0.0714285714285714,1.2588179310269156,924903
9727,AF-A0A0D0PUP8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0D0PUP8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0D0PUP8-F1-model_v4.cif,,,,,1,homomer,62,62,0.3548387096774194,0.0967741935483871,0.5483870967741935,1.0520240340071425,924904
9728,AF-A0A0A0LC65-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0A0LC65-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0A0LC65-F1-model_v4.cif,,,,,1,homomer,127,127,0.4488188976377952,0.1732283464566929,0.3779527559055118,1.416179654314586,924905
9729,AF-A0A0F4JQE3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0F4JQE3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0F4JQE3-F1-model_v4.cif,,,,,1,homomer,59,59,0.3898305084745763,0.4067796610169492,0.2033898305084746,1.1232563970378655,924906
9730,AF-A0A099KI31-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A099KI31-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A099KI31-F1-model_v4.cif,,,,,1,homomer,82,82,0.4146341463414634,0.3658536585365853,0.2195121951219512,1.2303411224662075,924907
9731,AF-A0A0N1LUK3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0N1LUK3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0N1LUK3-F1-model_v4.cif,,,,,1,homomer,85,85,0.4235294117647059,0.3176470588235294,0.2588235294117647,1.2858421573934622,924908
9732,AF-A0A063ZR83-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A063ZR83-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A063ZR83-F1-model_v4.cif,,,,,1,homomer,82,82,0.4634146341463415,0.3536585365853658,0.1829268292682926,1.20625410130477,924909
9733,AF-A0A0J7JM46-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0J7JM46-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0J7JM46-F1-model_v4.cif,,,,,1,homomer,99,99,0.404040404040404,0.5959595959595959,0.0,1.3568872996624883,924910
9734,AF-A0A061PDR3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A061PDR3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A061PDR3-F1-model_v4.cif,,,,,1,homomer,96,96,0.40625,0.40625,0.1875,1.311622779485041,924911
9735,AF-A0A0F9TK54-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0F9TK54-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0F9TK54-F1-model_v4.cif,,,,,1,homomer,77,77,0.2857142857142857,0.7142857142857143,0.0,1.190534512803845,924912
9736,AF-A0A0P4V1M5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0P4V1M5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0P4V1M5-F1-model_v4.cif,,,,,1,homomer,78,78,0.3974358974358974,0.4743589743589743,0.1282051282051282,1.2848901724868784,924913
9737,AF-A0A0J7FZE3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0J7FZE3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0J7FZE3-F1-model_v4.cif,,,,,1,homomer,124,124,0.4274193548387097,0.4919354838709677,0.0806451612903225,1.45094086034528,924914
9738,AF-A0A0F9MEF8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0F9MEF8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0F9MEF8-F1-model_v4.cif,,,,,1,homomer,91,91,0.3956043956043956,0.3296703296703296,0.2747252747252747,1.2588867952329927,924915
9739,AF-A0A077MQT4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A077MQT4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A077MQT4-F1-model_v4.cif,,,,,1,homomer,109,109,0.1376146788990825,0.7247706422018348,0.1376146788990825,1.468239609444648,924916
9740,AF-A0A096B1R0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A096B1R0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A096B1R0-F1-model_v4.cif,,,,,1,homomer,108,108,0.3425925925925926,0.5,0.1574074074074074,1.356549649274822,924917
9741,AF-A0A0M8UWL4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0M8UWL4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0M8UWL4-F1-model_v4.cif,,,,,1,homomer,75,75,0.3466666666666667,0.6533333333333333,0.0,1.246483797612344,924918
9742,AF-A0A0A6VL99-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0A6VL99-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0A6VL99-F1-model_v4.cif,,,,,1,homomer,69,69,0.4057971014492754,0.5942028985507246,0.0,1.128255216350023,924919
9743,AF-A0A0F9M552-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0F9M552-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0F9M552-F1-model_v4.cif,,,,,1,homomer,110,110,0.1545454545454545,0.8454545454545455,0.0,1.4402587489895649,924920
9744,AF-A0A0J0ZSN8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0J0ZSN8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0J0ZSN8-F1-model_v4.cif,,,,,1,homomer,117,117,0.2393162393162393,0.2478632478632478,0.5128205128205128,1.4302187518274505,924921
9745,AF-A0A0A5GGN8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0A5GGN8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0A5GGN8-F1-model_v4.cif,,,,,1,homomer,123,123,0.3739837398373983,0.1544715447154471,0.4715447154471545,1.4552403100645297,924922
9746,AF-A0A0S8D3C7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0S8D3C7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0S8D3C7-F1-model_v4.cif,,,,,1,homomer,94,94,0.4574468085106383,0.2234042553191489,0.3191489361702128,1.3053988633080384,924923
9747,AF-A0A0B0HCR8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0B0HCR8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0B0HCR8-F1-model_v4.cif,,,,,1,homomer,119,119,0.3193277310924369,0.4789915966386555,0.2016806722689075,1.4764945876277336,924924
9748,AF-A0A0G1LX94-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0G1LX94-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0G1LX94-F1-model_v4.cif,,,,,1,homomer,108,108,0.4259259259259259,0.3333333333333333,0.2407407407407407,1.3419830590387016,924925
9749,AF-A0A078G3R1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A078G3R1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A078G3R1-F1-model_v4.cif,,,,,1,homomer,97,97,0.3505154639175257,0.6494845360824743,0.0,1.240098279751076,924926
9750,AF-A0A0S8K1X4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0S8K1X4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0S8K1X4-F1-model_v4.cif,,,,,1,homomer,121,121,0.4214876033057851,0.4132231404958678,0.1652892561983471,1.425812607811641,924927
9751,AF-A0A0L1IFX1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0L1IFX1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0L1IFX1-F1-model_v4.cif,,,,,1,homomer,96,96,0.4166666666666667,0.3958333333333333,0.1875,1.3213995067030904,924928
9752,AF-A0A0F5PC88-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0F5PC88-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0F5PC88-F1-model_v4.cif,,,,,1,homomer,93,93,0.4408602150537634,0.4086021505376344,0.1505376344086021,1.318814246911153,924929
9753,AF-A0A0D3VDY6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0D3VDY6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0D3VDY6-F1-model_v4.cif,,,,,1,homomer,108,108,0.3333333333333333,0.6666666666666666,0.0,1.3588621536907328,924930
9754,AF-A0A0K8MIR8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0K8MIR8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0K8MIR8-F1-model_v4.cif,,,,,1,homomer,112,112,0.4375,0.2053571428571428,0.3571428571428571,1.3279750429765598,924931
9755,AF-A0A0E3S8G1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0E3S8G1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0E3S8G1-F1-model_v4.cif,,,,,1,homomer,79,79,0.3417721518987341,0.3037974683544304,0.3544303797468354,1.2249777676701286,924932
9756,AF-A0A0A0HYW1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0A0HYW1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0A0HYW1-F1-model_v4.cif,,,,,1,homomer,106,106,0.3396226415094339,0.4056603773584906,0.2547169811320754,1.3984245447824142,924933
9757,AF-A0A0V0GNQ0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0V0GNQ0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0V0GNQ0-F1-model_v4.cif,,,,,1,homomer,115,115,0.2434782608695652,0.7565217391304347,0.0,1.465965991008268,924934
9758,AF-A0A081RYA5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A081RYA5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A081RYA5-F1-model_v4.cif,,,,,1,homomer,81,81,0.345679012345679,0.5679012345679012,0.0864197530864197,1.2039060044199392,924935
9759,AF-A0A0M9XVS7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0M9XVS7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0M9XVS7-F1-model_v4.cif,,,,,1,homomer,124,124,0.3629032258064516,0.4596774193548387,0.1774193548387097,1.443024476217149,924936
9760,AF-A0A0M9GLI4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0M9GLI4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0M9GLI4-F1-model_v4.cif,,,,,1,homomer,106,106,0.2264150943396226,0.7735849056603774,0.0,1.4152325210872383,924937
9761,AF-A0A0S2G3S0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0S2G3S0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0S2G3S0-F1-model_v4.cif,,,,,1,homomer,101,101,0.4752475247524752,0.0396039603960396,0.4851485148514851,1.3160109797927066,924938
9762,AF-A0A0H3ZYP1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0H3ZYP1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0H3ZYP1-F1-model_v4.cif,,,,,1,homomer,88,88,0.4204545454545454,0.3522727272727273,0.2272727272727272,1.2645604007068787,924939
9763,AF-A0A059B930-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A059B930-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A059B930-F1-model_v4.cif,,,,,1,homomer,107,107,0.4766355140186916,0.0373831775700934,0.4859813084112149,1.3985111696278356,924940
9764,AF-A0A0P9EH86-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0P9EH86-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0P9EH86-F1-model_v4.cif,,,,,1,homomer,118,118,0.3305084745762712,0.3644067796610169,0.3050847457627119,1.4480494123364869,924941
9765,AF-A0A0U1P4S7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0U1P4S7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0U1P4S7-F1-model_v4.cif,,,,,1,homomer,90,90,0.3222222222222222,0.0,0.6777777777777778,1.2503917830171083,924942
9766,AF-A0A0J8VQQ5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0J8VQQ5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0J8VQQ5-F1-model_v4.cif,,,,,1,homomer,90,90,0.4444444444444444,0.2111111111111111,0.3444444444444444,1.3189089549785693,924943
9767,AF-A0A0N8VKR9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0N8VKR9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0N8VKR9-F1-model_v4.cif,,,,,1,homomer,93,93,0.3118279569892473,0.3118279569892473,0.3763440860215054,1.2754456705912671,924944
9768,AF-A0A0S4I0F2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0S4I0F2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0S4I0F2-F1-model_v4.cif,,,,,1,homomer,79,79,0.4050632911392405,0.569620253164557,0.0253164556962025,1.2285257743251037,924945
9769,AF-A0A0Q5MBJ0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0Q5MBJ0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0Q5MBJ0-F1-model_v4.cif,,,,,1,homomer,95,95,0.3263157894736842,0.6736842105263158,0.0,1.345190654205398,924946
9770,AF-A0A074LFL0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A074LFL0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A074LFL0-F1-model_v4.cif,,,,,1,homomer,69,69,0.391304347826087,0.1304347826086956,0.4782608695652174,1.1143026741739588,924947
9771,AF-A0A0F8YUA6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0F8YUA6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0F8YUA6-F1-model_v4.cif,,,,,1,homomer,106,106,0.4433962264150943,0.2735849056603773,0.2830188679245283,1.3490365398819892,924948
9772,AF-A0A090Q621-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A090Q621-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A090Q621-F1-model_v4.cif,,,,,1,homomer,88,88,0.375,0.2954545454545454,0.3295454545454545,1.233041092147238,924949
9773,AF-A0A0Q5XGC6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0Q5XGC6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0Q5XGC6-F1-model_v4.cif,,,,,1,homomer,121,121,0.4462809917355372,0.3223140495867768,0.2314049586776859,1.4565197112465156,924950
9774,AF-A0A0B8NTY0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0B8NTY0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0B8NTY0-F1-model_v4.cif,,,,,1,homomer,63,63,0.3968253968253968,0.3492063492063492,0.2539682539682539,1.151390121730022,924951
9775,AF-A0A0K1DZR7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0K1DZR7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0K1DZR7-F1-model_v4.cif,,,,,1,homomer,99,99,0.3131313131313131,0.404040404040404,0.2828282828282828,1.2434603876229495,924952
9776,AF-A0A090T2K6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A090T2K6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A090T2K6-F1-model_v4.cif,,,,,1,homomer,79,79,0.3670886075949367,0.2025316455696202,0.430379746835443,1.2363596145886042,924953
9777,AF-A0A0L6W1J0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0L6W1J0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0L6W1J0-F1-model_v4.cif,,,,,1,homomer,111,111,0.3873873873873873,0.3603603603603603,0.2522522522522522,1.3870726904034485,924954
9778,AF-A0A0R2IL38-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0R2IL38-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0R2IL38-F1-model_v4.cif,,,,,1,homomer,62,62,0.2741935483870967,0.7258064516129032,0.0,1.0944063013154526,924955
9779,AF-A0A0L8FQE0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0L8FQE0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0L8FQE0-F1-model_v4.cif,,,,,1,homomer,124,124,0.4274193548387097,0.3306451612903225,0.2419354838709677,1.4797707605855333,924956
9780,AF-A0A0Q5DWG2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0Q5DWG2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0Q5DWG2-F1-model_v4.cif,,,,,1,homomer,86,86,0.1976744186046511,0.8023255813953488,0.0,1.238396767076374,924957
9781,AF-A0A0T9RPK7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0T9RPK7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0T9RPK7-F1-model_v4.cif,,,,,1,homomer,99,99,0.2121212121212121,0.3636363636363636,0.4242424242424242,1.348188817811804,924958
9782,AF-A0A0G0HHY3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0G0HHY3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0G0HHY3-F1-model_v4.cif,,,,,1,homomer,63,63,0.3968253968253968,0.3809523809523809,0.2222222222222222,1.14024050576565,924959
9783,AF-A0A090WZF4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A090WZF4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A090WZF4-F1-model_v4.cif,,,,,1,homomer,88,88,0.3409090909090909,0.3863636363636363,0.2727272727272727,1.2704886720274542,924960
9784,AF-A0A0D5V2V3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0D5V2V3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0D5V2V3-F1-model_v4.cif,,,,,1,homomer,105,105,0.3333333333333333,0.5047619047619047,0.1619047619047619,1.3885409637982469,924961
9785,AF-A0A0V0H3U0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0V0H3U0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0V0H3U0-F1-model_v4.cif,,,,,1,homomer,122,122,0.4262295081967213,0.4508196721311475,0.1229508196721311,1.413793479414587,924962
9786,AF-A0A0H2SDC7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0H2SDC7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0H2SDC7-F1-model_v4.cif,,,,,1,homomer,124,124,0.3870967741935484,0.5564516129032258,0.0564516129032258,1.4504126651800084,924963
9787,AF-A0A0D1YNR0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0D1YNR0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0D1YNR0-F1-model_v4.cif,,,,,1,homomer,73,73,0.2876712328767123,0.3424657534246575,0.3698630136986301,1.2465400221476668,924964
9788,AF-A0A060BXN2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A060BXN2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A060BXN2-F1-model_v4.cif,,,,,1,homomer,64,64,0.390625,0.484375,0.125,1.2174294976225148,924965
9789,AF-A0A0F3M784-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0F3M784-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0F3M784-F1-model_v4.cif,,,,,1,homomer,68,68,0.25,0.75,0.0,1.2401043503344145,924966
9790,AF-A0A0U1KU82-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0U1KU82-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0U1KU82-F1-model_v4.cif,,,,,1,homomer,97,97,0.3917525773195876,0.2989690721649484,0.3092783505154639,1.326268765492981,924967
9791,AF-A0A0B8QGC4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0B8QGC4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0B8QGC4-F1-model_v4.cif,,,,,1,homomer,98,98,0.1632653061224489,0.8367346938775511,0.0,1.3235284526088895,924968
9792,AF-A0A0B0HK57-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0B0HK57-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0B0HK57-F1-model_v4.cif,,,,,1,homomer,101,101,0.4851485148514851,0.297029702970297,0.2178217821782178,1.3081576406747817,924969
9793,AF-A0A0B5RGX3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0B5RGX3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0B5RGX3-F1-model_v4.cif,,,,,1,homomer,100,100,0.35,0.34,0.31,1.2941424438582525,924970
9794,AF-A0A0F9VFB2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0F9VFB2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0F9VFB2-F1-model_v4.cif,,,,,1,homomer,104,104,0.4134615384615384,0.4711538461538461,0.1153846153846153,1.4153505620040574,924971
9795,AF-A0A0G1ULK5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a0/AF-A0A0G1ULK5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A0/AF-A0A0G1ULK5-F1-model_v4.cif,,,,,1,homomer,117,117,0.4273504273504273,0.358974358974359,0.2136752136752136,1.4430408471525302,924972
