pdb_name,processed_path,raw_path,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration,splits
4isy.C,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4isy.C.pkl,pdb_chains/is/4isy.C.pdb,1,homomer,441,383,0.3968668407310705,0.4490861618798956,0.15404699738903394,2.1747889191365024,train
1is8.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1is8.A.pkl,pdb_chains/is/1is8.A.pdb,1,homomer,210,192,0.28125,0.4635416666666667,0.2552083333333333,1.973071401143147,train
2is9.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2is9.A.pkl,pdb_chains/is/2is9.A.pdb,1,homomer,378,204,0.3284313725490196,0.6323529411764706,0.0392156862745098,2.0334359090305445,train
3isz.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3isz.A.pkl,pdb_chains/is/3isz.A.pdb,1,homomer,642,369,0.4065040650406504,0.33875338753387535,0.25474254742547425,2.3380370930515815,train
3is5.F,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3is5.F.pkl,pdb_chains/is/3is5.F.pdb,1,homomer,297,266,0.41353383458646614,0.41353383458646614,0.17293233082706766,1.941252799464853,train
4is2.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4is2.A.pkl,pdb_chains/is/4is2.A.pdb,1,homomer,317,214,0.3411214953271028,0.48130841121495327,0.17289719626168223,1.654581689625003,train
1isi.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1isi.A.pkl,pdb_chains/is/1isi.A.pdb,1,homomer,385,250,0.444,0.42,0.136,1.876986217150514,train
1isp.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1isp.A.pkl,pdb_chains/is/1isp.A.pdb,1,homomer,331,179,0.37988826815642457,0.4245810055865922,0.19553072625698323,1.4945759991380252,train
3isa.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3isa.B.pkl,pdb_chains/is/3isa.B.pdb,1,homomer,531,239,0.32217573221757323,0.5104602510460251,0.16736401673640167,1.744881617834179,train
3isx.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3isx.A.pkl,pdb_chains/is/3isx.A.pdb,1,homomer,700,335,0.4298507462686567,0.29850746268656714,0.2716417910447761,2.1431425669219215,train
3isr.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3isr.A.pkl,pdb_chains/is/3isr.A.pdb,1,homomer,446,286,0.4020979020979021,0.1993006993006993,0.3986013986013986,1.8993256431341565,train
5is2.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5is2.A.pkl,pdb_chains/is/5is2.A.pdb,1,homomer,519,395,0.3265822784810127,0.3924050632911392,0.2810126582278481,2.7241962351932565,train
5isz.D,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5isz.D.pkl,pdb_chains/is/5isz.D.pdb,1,homomer,336,200,0.51,0.05,0.44,2.218001937188567,train
1is9.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1is9.A.pkl,pdb_chains/is/1is9.A.pdb,1,homomer,1131,358,0.44972067039106145,0.49441340782122906,0.055865921787709494,1.974034670771531,train
4is7.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4is7.A.pkl,pdb_chains/is/4is7.A.pdb,1,homomer,140,140,0.4,0.6,0.0,2.066747006388872,train
4is5.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4is5.A.pkl,pdb_chains/is/4is5.A.pdb,1,homomer,501,241,0.5352697095435685,0.1037344398340249,0.36099585062240663,1.6993534714217067,train
3ism.C,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3ism.C.pkl,pdb_chains/is/3ism.C.pdb,1,homomer,352,286,0.3811188811188811,0.6188811188811189,0.0,4.192279936553361,train
3isl.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3isl.A.pkl,pdb_chains/is/3isl.A.pdb,1,homomer,541,387,0.42118863049095606,0.4289405684754522,0.14987080103359174,2.1597652918276466,train
2isy.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2isy.A.pkl,pdb_chains/is/2isy.A.pdb,1,homomer,236,147,0.3673469387755102,0.5782312925170068,0.05442176870748299,1.6003049750792202,train
3hm0.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3hm0.A.pkl,pdb_chains/hm/3hm0.A.pdb,1,homomer,160,126,0.36507936507936506,0.19047619047619047,0.4444444444444444,1.563045762231831,train
2hmf.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2hmf.A.pkl,pdb_chains/hm/2hmf.A.pdb,1,homomer,499,467,0.3426124197002141,0.43254817987152033,0.22055674518201285,2.395039643222183,train
1hm7.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1hm7.B.pkl,pdb_chains/hm/1hm7.B.pdb,1,homomer,316,305,0.29180327868852457,0.7081967213114754,0.0,1.9209567965911474,train
1hmv.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1hmv.B.pkl,pdb_chains/hm/1hmv.B.pdb,1,homomer,396,395,0.45569620253164556,0.3670886075949367,0.17721518987341772,2.5231142406674296,train
5hma.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5hma.A.pkl,pdb_chains/hm/5hma.A.pdb,1,homomer,248,191,0.4083769633507853,0.11518324607329843,0.47643979057591623,1.5393219846891764,train
3hmk.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3hmk.A.pkl,pdb_chains/hm/3hmk.A.pdb,1,homomer,441,321,0.38317757009345793,0.46417445482866043,0.1526479750778816,1.9353139921818727,train
3hm2.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3hm2.A.pkl,pdb_chains/hm/3hm2.A.pdb,1,homomer,210,171,0.38011695906432746,0.3391812865497076,0.2807017543859649,1.688625319738898,train
3hm4.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3hm4.A.pkl,pdb_chains/hm/3hm4.A.pdb,1,homomer,306,153,0.3006535947712418,0.37254901960784315,0.32679738562091504,1.4989295503861706,val
3hmu.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3hmu.B.pkl,pdb_chains/hm/3hmu.B.pdb,1,homomer,782,460,0.38913043478260867,0.44130434782608696,0.16956521739130434,2.265756172831044,train
3hmf.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3hmf.A.pkl,pdb_chains/hm/3hmf.A.pdb,1,homomer,321,116,0.3275862068965517,0.6551724137931034,0.017241379310344827,1.536178172989578,test
3hmz.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3hmz.A.pkl,pdb_chains/hm/3hmz.A.pdb,1,homomer,419,191,0.38219895287958117,0.23036649214659685,0.387434554973822,1.6532533961972473,train
2hmc.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2hmc.A.pkl,pdb_chains/hm/2hmc.A.pdb,1,homomer,725,314,0.34394904458598724,0.5318471337579618,0.12420382165605096,1.9405697251279814,train
2qjc.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2qjc.A.pkl,pdb_chains/qj/2qjc.A.pdb,1,homomer,277,222,0.44594594594594594,0.3153153153153153,0.23873873873873874,1.6587942247859075,train
4qjb.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4qjb.B.pkl,pdb_chains/qj/4qjb.B.pdb,1,homomer,349,267,0.35580524344569286,0.4419475655430712,0.20224719101123595,1.8996572790726671,train
3qja.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3qja.A.pkl,pdb_chains/qj/3qja.A.pdb,1,homomer,540,254,0.3425196850393701,0.4921259842519685,0.16535433070866143,1.8096656404902973,train
2qjt.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2qjt.B.pkl,pdb_chains/qj/2qjt.B.pdb,1,homomer,552,344,0.3953488372093023,0.3633720930232558,0.24127906976744187,2.2352572143428575,train
4qjv.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4qjv.B.pkl,pdb_chains/qj/4qjv.B.pdb,1,homomer,253,94,0.2553191489361702,0.40425531914893614,0.3404255319148936,1.594912726034786,train
2qjw.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2qjw.A.pkl,pdb_chains/qj/2qjw.A.pdb,1,homomer,368,176,0.42613636363636365,0.39204545454545453,0.18181818181818182,1.5365268646488721,train
2qj8.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2qj8.A.pkl,pdb_chains/qj/2qj8.A.pdb,1,homomer,481,314,0.4267515923566879,0.23248407643312102,0.34076433121019106,2.053871522468905,train
3qjo.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3qjo.A.pkl,pdb_chains/qj/3qjo.A.pdb,1,homomer,493,491,0.6293279022403259,0.2790224032586558,0.09164969450101833,2.3277990283622145,train
3qj4.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3qj4.A.pkl,pdb_chains/qj/3qj4.A.pdb,1,homomer,405,335,0.44477611940298506,0.2865671641791045,0.26865671641791045,2.0632246949260096,train
3qjl.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3qjl.A.pkl,pdb_chains/qj/3qjl.A.pdb,1,homomer,252,240,0.3333333333333333,0.2708333333333333,0.3958333333333333,1.7969854033645398,train
1qj8.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1qj8.A.pkl,pdb_chains/qj/1qj8.A.pdb,1,homomer,223,148,0.18243243243243243,0.0,0.8175675675675675,1.832375760802416,train
3qjh.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3qjh.A.pkl,pdb_chains/qj/3qjh.A.pdb,1,homomer,273,195,0.4358974358974359,0.05128205128205128,0.5128205128205128,2.192667013767209,train
2qjo.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2qjo.B.pkl,pdb_chains/qj/2qjo.B.pdb,1,homomer,482,336,0.38095238095238093,0.3869047619047619,0.23214285714285715,2.1822314733903165,train
2qjo.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2qjo.A.pkl,pdb_chains/qj/2qjo.A.pdb,1,homomer,463,332,0.3855421686746988,0.3795180722891566,0.23493975903614459,2.2091400625565973,train
1qjv.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1qjv.A.pkl,pdb_chains/qj/1qjv.A.pdb,1,homomer,658,342,0.5350877192982456,0.08771929824561403,0.37719298245614036,2.0115933955463636,train
2qjv.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2qjv.A.pkl,pdb_chains/qj/2qjv.A.pdb,1,homomer,638,263,0.4220532319391635,0.07604562737642585,0.5019011406844106,1.8260286879273686,train
1qjt.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1qjt.A.pkl,pdb_chains/qj/1qjt.A.pdb,1,homomer,99,99,0.5151515151515151,0.48484848484848486,0.0,1.2568394683689594,train
2qjl.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2qjl.A.pkl,pdb_chains/qj/2qjl.A.pdb,1,homomer,350,99,0.37373737373737376,0.29292929292929293,0.3333333333333333,1.3540693870711127,train
2qjj.D,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2qjj.D.pkl,pdb_chains/qj/2qjj.D.pdb,1,homomer,597,387,0.4108527131782946,0.3953488372093023,0.1937984496124031,2.0939177286138055,train
4qji.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4qji.B.pkl,pdb_chains/qj/4qji.B.pdb,1,homomer,228,216,0.4398148148148148,0.3055555555555556,0.25462962962962965,1.8032591929606723,train
4qjv.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4qjv.A.pkl,pdb_chains/qj/4qjv.A.pdb,1,homomer,720,259,0.3552123552123552,0.26640926640926643,0.3783783783783784,2.501207548627607,train
2qjg.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2qjg.A.pkl,pdb_chains/qj/2qjg.A.pdb,1,homomer,306,272,0.4264705882352941,0.4117647058823529,0.16176470588235295,1.7425229391893813,train
2f1k.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2f1k.A.pkl,pdb_chains/f1/2f1k.A.pdb,1,homomer,407,279,0.2831541218637993,0.5878136200716846,0.12903225806451613,2.2452176224376283,train
1f16.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1f16.A.pkl,pdb_chains/f1/1f16.A.pdb,1,homomer,192,192,0.359375,0.640625,0.0,1.7556118237061764,train
3f1x.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3f1x.A.pkl,pdb_chains/f1/3f1x.A.pdb,1,homomer,429,276,0.4420289855072464,0.4384057971014493,0.11956521739130435,2.3060820000709668,train
3f1j.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3f1j.A.pkl,pdb_chains/f1/3f1j.A.pdb,1,homomer,183,140,0.45,0.22857142857142856,0.32142857142857145,1.5819070619369455,train
5f1s.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5f1s.A.pkl,pdb_chains/f1/5f1s.A.pdb,1,homomer,337,206,0.3932038834951456,0.10194174757281553,0.5048543689320388,2.248091531055925,train
2f1f.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2f1f.A.pkl,pdb_chains/f1/2f1f.A.pdb,1,homomer,296,163,0.294478527607362,0.3006134969325153,0.4049079754601227,1.9436601018080486,train
3f1b.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3f1b.A.pkl,pdb_chains/f1/3f1b.A.pdb,1,homomer,187,183,0.22404371584699453,0.7759562841530054,0.0,1.8685637380844426,train
2f1r.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2f1r.A.pkl,pdb_chains/f1/2f1r.A.pdb,1,homomer,219,148,0.3581081081081081,0.40540540540540543,0.23648648648648649,1.7682536671144478,train
4f1i.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4f1i.A.pkl,pdb_chains/f1/4f1i.A.pdb,1,homomer,478,328,0.4176829268292683,0.31402439024390244,0.2682926829268293,2.7061258034230544,train
2f1c.X,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2f1c.X.pkl,pdb_chains/f1/2f1c.X.pdb,1,homomer,367,252,0.27380952380952384,0.015873015873015872,0.7103174603174603,1.9697818755445125,train
2f1l.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2f1l.A.pkl,pdb_chains/f1/2f1l.A.pdb,1,homomer,213,164,0.4146341463414634,0.10975609756097561,0.47560975609756095,1.78108783414446,train
1f1j.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1f1j.A.pkl,pdb_chains/f1/1f1j.A.pdb,1,homomer,407,230,0.4391304347826087,0.30869565217391304,0.25217391304347825,1.7678915268392463,train
3f1t.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3f1t.A.pkl,pdb_chains/f1/3f1t.A.pdb,1,homomer,186,135,0.3851851851851852,0.2740740740740741,0.34814814814814815,1.4892254002768683,train
1f1e.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1f1e.A.pkl,pdb_chains/f1/1f1e.A.pdb,1,homomer,328,151,0.2847682119205298,0.6622516556291391,0.052980132450331126,1.5321584186104258,train
4f14.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4f14.A.pkl,pdb_chains/f1/4f14.A.pdb,1,homomer,144,56,0.44642857142857145,0.05357142857142857,0.5,1.0460510511003063,train
2f1v.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2f1v.A.pkl,pdb_chains/f1/2f1v.A.pdb,1,homomer,183,182,0.2802197802197802,0.027472527472527472,0.6923076923076923,1.9064354170349975,train
4f1j.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4f1j.A.pkl,pdb_chains/f1/4f1j.A.pdb,1,homomer,405,200,0.375,0.41,0.215,1.592917363055945,train
5f1y.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5f1y.A.pkl,pdb_chains/f1/5f1y.A.pdb,1,homomer,484,342,0.4269005847953216,0.3654970760233918,0.21052631578947367,1.9235270608014594,train
2f1e.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2f1e.A.pkl,pdb_chains/f1/2f1e.A.pdb,1,homomer,116,116,0.31896551724137934,0.02586206896551724,0.6551724137931034,1.5719447450398,train
2f1k.C,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2f1k.C.pkl,pdb_chains/f1/2f1k.C.pdb,1,homomer,323,278,0.2733812949640288,0.5935251798561151,0.13309352517985612,2.2885524859566377,train
2f1x.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2f1x.B.pkl,pdb_chains/f1/2f1x.B.pdb,1,homomer,193,142,0.43661971830985913,0.04929577464788732,0.5140845070422535,1.6342724777138087,train
1f14.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1f14.A.pkl,pdb_chains/f1/1f14.A.pdb,1,homomer,455,291,0.3402061855670103,0.5154639175257731,0.14432989690721648,2.02913353451734,train
3f13.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3f13.B.pkl,pdb_chains/f1/3f13.B.pdb,1,homomer,246,145,0.35172413793103446,0.3448275862068966,0.30344827586206896,1.5316026050405287,train
1f15.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1f15.B.pkl,pdb_chains/f1/1f15.B.pdb,1,homomer,190,190,0.48947368421052634,0.19473684210526315,0.3157894736842105,1.9050268842010691,train
5f1m.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5f1m.A.pkl,pdb_chains/f1/5f1m.A.pdb,1,homomer,394,254,0.4094488188976378,0.3346456692913386,0.2559055118110236,1.8125017979596862,train
3f1s.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3f1s.A.pkl,pdb_chains/f1/3f1s.A.pdb,1,homomer,448,385,0.37142857142857144,0.3142857142857143,0.3142857142857143,2.2195433414130323,train
1f1m.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1f1m.A.pkl,pdb_chains/f1/1f1m.A.pdb,1,homomer,322,162,0.30246913580246915,0.6728395061728395,0.024691358024691357,1.9645174511595345,train
1f1u.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1f1u.A.pkl,pdb_chains/f1/1f1u.A.pdb,1,homomer,666,322,0.4503105590062112,0.18633540372670807,0.36335403726708076,1.9060693752547506,test
3f1y.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3f1y.A.pkl,pdb_chains/f1/3f1y.A.pdb,1,homomer,541,318,0.3867924528301887,0.41509433962264153,0.19811320754716982,1.9996243370555515,test
3f14.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3f14.A.pkl,pdb_chains/f1/3f14.A.pdb,1,homomer,220,112,0.1875,0.3125,0.5,1.3869853329681312,test
2nvm.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2nvm.A.pkl,pdb_chains/nv/2nvm.A.pdb,1,homomer,146,104,0.28846153846153844,0.33653846153846156,0.375,1.4934996267009222,train
2nv9.D,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2nv9.D.pkl,pdb_chains/nv/2nv9.D.pdb,1,homomer,492,363,0.3939393939393939,0.3581267217630854,0.24793388429752067,2.2941645881027855,train
1nvt.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1nvt.A.pkl,pdb_chains/nv/1nvt.A.pdb,1,homomer,334,287,0.4146341463414634,0.39372822299651566,0.1916376306620209,1.9559563138352747,train
2nva.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2nva.A.pkl,pdb_chains/nv/2nva.A.pdb,1,homomer,589,369,0.39295392953929537,0.3604336043360434,0.24661246612466126,2.3047144911858255,train
3nvw.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3nvw.A.pkl,pdb_chains/nv/3nvw.A.pdb,1,homomer,315,164,0.5121951219512195,0.29878048780487804,0.18902439024390244,1.6871019342745281,train
3nv6.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3nv6.A.pkl,pdb_chains/nv/3nv6.A.pdb,1,homomer,712,404,0.37623762376237624,0.5,0.12376237623762376,2.1375048456538734,train
3nv9.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3nv9.A.pkl,pdb_chains/nv/3nv9.A.pdb,1,homomer,767,486,0.36213991769547327,0.5370370370370371,0.10082304526748971,2.353869087312613,train
4nv0.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4nv0.A.pkl,pdb_chains/nv/4nv0.A.pdb,1,homomer,589,299,0.3745819397993311,0.44816053511705684,0.17725752508361203,1.9814836646839147,train
4nvr.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4nvr.A.pkl,pdb_chains/nv/4nvr.A.pdb,1,homomer,451,302,0.3675496688741722,0.44370860927152317,0.18874172185430463,1.7809489131368825,train
3nvo.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3nvo.A.pkl,pdb_chains/nv/3nvo.A.pdb,1,homomer,322,250,0.336,0.496,0.168,2.0771021954916593,train
3nvn.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3nvn.A.pkl,pdb_chains/nv/3nvn.A.pdb,1,homomer,651,383,0.5117493472584856,0.04960835509138381,0.4386422976501306,2.1577408913050844,train
2nvp.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2nvp.A.pkl,pdb_chains/nv/2nvp.A.pdb,1,homomer,699,430,0.4255813953488372,0.46744186046511627,0.10697674418604651,2.10298728307358,train
2nv4.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2nv4.A.pkl,pdb_chains/nv/2nv4.A.pdb,1,homomer,158,132,0.5227272727272727,0.15151515151515152,0.3409090909090909,1.562662304845323,train
1nv8.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1nv8.B.pkl,pdb_chains/nv/1nv8.B.pdb,1,homomer,365,267,0.40074906367041196,0.4344569288389513,0.17228464419475656,2.0393989920096,train
1nv8.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1nv8.A.pkl,pdb_chains/nv/1nv8.A.pdb,1,homomer,410,271,0.4280442804428044,0.4095940959409594,0.16974169741697417,2.0808799974230765,train
3nv7.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3nv7.A.pkl,pdb_chains/nv/3nv7.A.pdb,1,homomer,296,155,0.4645161290322581,0.4064516129032258,0.12903225806451613,2.1125558080761064,train
3nvo.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3nvo.B.pkl,pdb_chains/nv/3nvo.B.pdb,1,homomer,291,247,0.3360323886639676,0.5020242914979757,0.16194331983805668,2.0411605979257406,train
1nvm.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1nvm.A.pkl,pdb_chains/nv/1nvm.A.pdb,1,homomer,759,340,0.36470588235294116,0.4852941176470588,0.15,1.957483129800537,train
1nvp.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1nvp.B.pkl,pdb_chains/nv/1nvp.B.pdb,1,homomer,50,43,0.11627906976744186,0.8837209302325582,0.0,1.1145842064776255,test
2nvn.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2nvn.A.pkl,pdb_chains/nv/2nvn.A.pdb,1,homomer,159,120,0.4,0.225,0.38333333333333336,1.464826548234567,test
4nvs.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4nvs.A.pkl,pdb_chains/nv/4nvs.A.pdb,1,homomer,208,155,0.38064516129032255,0.36774193548387096,0.25806451612903225,1.840828402480667,test
3nv0.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3nv0.A.pkl,pdb_chains/nv/3nv0.A.pdb,1,homomer,389,196,0.37755102040816324,0.3469387755102041,0.2755102040816326,1.7129026392128706,test
3nv0.B,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/3nv0.B.pkl,pdb_chains/nv/3nv0.B.pdb,1,homomer,261,136,0.21323529411764705,0.35294117647058826,0.4338235294117647,1.5855408486154623,test
1csb.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1csb.A.pkl,pdb_chains/cs/1csb.A.pdb,1,homomer,104,47,0.5319148936170213,0.48936170212765956,0.0,1.3263979729164215,train
2cs3.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2cs3.A.pkl,pdb_chains/cs/2cs3.A.pdb,1,homomer,95,93,0.7204301075268817,0.21505376344086022,0.06451612903225806,1.3733252492697787,train
1csm.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1csm.A.pkl,pdb_chains/cs/1csm.A.pdb,1,homomer,298,253,0.3794466403162055,0.6205533596837944,0.0,1.9624259183089612,train
2csu.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2csu.A.pkl,pdb_chains/cs/2csu.A.pdb,1,homomer,722,434,0.4078341013824885,0.38940092165898615,0.20506912442396313,2.515305057141355,train
2csv.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2csv.A.pkl,pdb_chains/cs/2csv.A.pdb,1,homomer,74,72,0.6805555555555556,0.18055555555555555,0.1388888888888889,1.6609755309538303,train
1csn.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/1csn.A.pkl,pdb_chains/cs/1csn.A.pdb,1,homomer,400,293,0.45051194539249145,0.3651877133105802,0.18430034129692832,1.9464790090429542,train
2csj.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2csj.A.pkl,pdb_chains/cs/2csj.A.pdb,1,homomer,117,117,0.5384615384615384,0.11965811965811966,0.3418803418803419,1.6859996635754402,train
5cs2.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/5cs2.A.pkl,pdb_chains/cs/5cs2.A.pdb,1,homomer,259,147,0.4013605442176871,0.3945578231292517,0.20408163265306123,1.5034826623542294,train
4csq.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/4csq.A.pkl,pdb_chains/cs/4csq.A.pdb,1,homomer,113,113,0.4247787610619469,0.20353982300884957,0.37168141592920356,1.3596146293155293,train
2csw.A,/wynton/group/kortemme/alexjli/data/framediff_ingraham/pdb_pkls/2csw.A.pkl,pdb_chains/cs/2csw.A.pdb,1,homomer,145,145,0.6689655172413793,0.04827586206896552,0.2827586206896552,1.518277183959627,train
